"","Molecule.ChEMBL.ID","Smiles","Standard.Relation","Standard.Value","Document.ChEMBL.ID","Molar","pIC50","Bioactivity.Class"
"259","CHEMBL181058","Cc1ccsc1CNn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'='","1190.0","CHEMBL1142034",1.19e-06,5.92445303860747,"active"
"260","CHEMBL3645625","C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)C(Nc1cccnc1)C(C)(C)C)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1","'='","1150.0","CHEMBL3639192",1.15e-06,5.93930215964639,"active"
"261","CHEMBL354990","CCOC(=O)c1ccc(NC(=O)N[C@]2(C)C[C@@H](C(=O)N[C@@H](CC)B3OC4C5CC(C[C@]4(C)O3)C5(C)C)n3c2ncc(NCc2cccc(C(F)(F)F)c2)c3=O)cc1","'='","1100.0","CHEMBL1136606",1.1e-06,5.95860731484177,"active"
"262","CHEMBL166210","CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccc(Cl)cc2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C","'='","1100.0","CHEMBL1136606",1.1e-06,5.95860731484177,"active"
"263","CHEMBL414922","Cc1ccccc1C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(F)(F)F)C(=O)C(=O)N[C@H](C)c1ccccc1)C(C)(C)C","'='","1100.0","CHEMBL1134166",1.1e-06,5.95860731484177,"active"
"264","CHEMBL2370193","CCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C","'='","1100.0","CHEMBL1130603",1.1e-06,5.95860731484177,"active"
"265","CHEMBL175177","O=C(O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1","'='","1100.0","CHEMBL1146881",1.1e-06,5.95860731484177,"active"
"266","CHEMBL199578","CCOC(=O)c1c(NC(=O)NS(=O)(=O)N2CCCCCC2)sc2c1CCC(C)(C)C2","'='","1100.0","CHEMBL1148540",1.1e-06,5.95860731484177,"active"
"267","CHEMBL383304","O=C(O)c1ccc2c(c1)nc(-c1ccc(OC(c3cccnc3)c3cccnc3)cc1F)n2C1CCCCC1","'='","1100.0","CHEMBL1146135",1.1e-06,5.95860731484177,"active"
"268","CHEMBL4112523","C[C@@]1(N)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1c1ccc2c(N)ncnn12","'='","1100.0","CHEMBL3886946",1.1e-06,5.95860731484177,"active"
"269","CHEMBL4213075","CCCCCCN(C)C.CCCCCCN(C)C.CCCCCCN(C)C.CCCCCCN(C)C.C[C@@]1(F)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O","'='","1100.0","CHEMBL4177623",1.1e-06,5.95860731484177,"active"
"270","CHEMBL367825","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1NCc1cccc(Br)c1","'='","1040.0","CHEMBL1142034",1.04e-06,5.98296666070122,"active"
"271","CHEMBL202407","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(C(=O)O)ccc21","'='","1035.0","CHEMBL1148625",1.035e-06,5.98505965020706,"active"
"272","CHEMBL350871","CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccc(F)cc2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C","'='","1030.0","CHEMBL1136606",1.03e-06,5.98716277529483,"active"
"273","CHEMBL2371300","CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)O","'='","1000.0","CHEMBL1145280",1e-06,6,"active"
"274","CHEMBL312140","Cn1c(Cc2nc3cc(C(N)=O)ccc3[nH]2)nc2ccc(C(=O)NC(Cc3ccc(OCC(=O)O)cc3)C(=O)O)cc21","'='","1000.0","CHEMBL1133939",1e-06,6,"active"
"275","CHEMBL325081","Cc1ccc(C)c(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)c1","'='","1000.0","CHEMBL1135850",1e-06,6,"active"
"276","CHEMBL428647","CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O","'>'","1000.0","CHEMBL1145280",1e-06,6,"active"
"277","CHEMBL77664","Cn1c(Cc2nc3cc(C(N)=O)ccc3[nH]2)nc2ccc(C(=O)Nc3cc(C(=O)O)cc(C(=O)NC(CC(=O)O)C(=O)O)c3)cc21","'='","1000.0","CHEMBL1133939",1e-06,6,"active"
"278","CHEMBL386885","CCCC[C@H](NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O","'='","1000.0","CHEMBL1145280",1e-06,6,"active"
"279","CHEMBL3326828","COc1ccc2c(OC[C@@H]3C[C@H]4C(=O)N(C)CCCC/C=C\[C@H]5C[C@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)N34)cc(-c3nc(C(C)C)cs3)nc2c1Cl","'<'","1000.0","CHEMBL3351305",1e-06,6,"active"
"280","CHEMBL3326827","COc1ccc2c(OC[C@@H]3C[C@H]4C(=O)N(C)CCCC/C=C\[C@H]5C[C@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)N34)cc(-c3nc(C(C)C)cs3)nc2c1C","'<'","1000.0","CHEMBL3351305",1e-06,6,"active"
"281","CHEMBL4169219","COc1ccc2c(O[C@@H]3C[C@@H](C(=O)NC(CC(F)F)C(=O)NS(=O)(=O)C4CC4)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C3)cc(-c3ccccc3)nc2c1","'>'","1000.0","CHEMBL4138306",1e-06,6,"active"
"282","CHEMBL361221","CCCCCNn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'='","1000.0","CHEMBL1142034",1e-06,6,"active"
"283","CHEMBL199323","CCOC(=O)c1c(NC(=O)NS(=O)(=O)N2CCCCC2)sc2c1CCC(C)(C)C2","'='","1000.0","CHEMBL1148540",1e-06,6,"active"
"284","CHEMBL167790","Cc1ccc(S(=O)(=O)Nc2cc(-c3ccccc3)sc2C(=O)O)c(C)c1","'='","1000.0","CHEMBL4431344",1e-06,6,"active"
"285","CHEMBL199809","O=C1/C(=C/c2cc(F)c(F)c(F)c2)SC(=S)N1NS(=O)(=O)c1ccccc1","'='","1000.0","CHEMBL1149391",1e-06,6,"active"
"286","CHEMBL3121489","O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@]23CCO3)c(=O)[nH]1","'='","1000.0","CHEMBL3826882",1e-06,6,"active"
"287","CHEMBL188307","O=C(O)c1nc(-c2cccc(OCc3ccccc3)c2)nc(O)c1O","'='","1000.0","CHEMBL1138789",1e-06,6,"active"
"288","CHEMBL372836","O=C1/C(=C/c2ccc(Cl)c(F)c2)SC(=S)N1NS(=O)(=O)c1ccccc1","'='","1000.0","CHEMBL1149391",1e-06,6,"active"
"289","CHEMBL202043","O=C1/C(=C/c2ccc(F)cc2)SC(=S)N1NS(=O)(=O)c1ccccc1","'='","1000.0","CHEMBL1149391",1e-06,6,"active"
"290","CHEMBL201999","NN1C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)SC1=S","'='","1000.0","CHEMBL1149391",1e-06,6,"active"
"291","CHEMBL372075","O=C1/C(=C/c2ccc(C(F)(F)F)cc2)SC(=S)N1NS(=O)(=O)c1ccccc1","'='","1000.0","CHEMBL1149391",1e-06,6,"active"
"292","CHEMBL192215","O=C(Cc1ccc(I)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O","'='","1000.0","CHEMBL1145278",1e-06,6,"active"
"293","CHEMBL193447","O=C(O)C(=O)/C=C(\O)c1cccc(O)c1","'='","1000.0","CHEMBL1140440",1e-06,6,"active"
"294","CHEMBL359981","Cn1c(-c2cccc(O)c2)nc(C(=O)O)c(O)c1=O","'='","1000.0","CHEMBL1138789",1e-06,6,"active"
"295","CHEMBL439523","CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccc(Cl)cc2)sc2c1CCCC2","'='","1000.0","CHEMBL1148540",1e-06,6,"active"
"296","CHEMBL205842","O=C(O)c1ccc2c(c1)nc(-c1ccc(OCCCCCc3ccccc3)cc1)n2C1CCCCC1","'='","1000.0","CHEMBL1146135",1e-06,6,"active"
"297","CHEMBL191832","NNC(=O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1","'='","1000.0","CHEMBL1145278",1e-06,6,"active"
"298","CHEMBL181308","Cc1ccc([C@H]2[C@@H](C(=O)O)C[C@@](CC(C)C)(C(=O)O)N2C(=O)c2ccc(C(F)(F)F)cc2)cc1","'='","1000.0","CHEMBL1142030",1e-06,6,"active"
"299","CHEMBL215735","COc1ccc(CCC2(C3CCCC3)CC(=O)CC(=O)O2)cc1Cl","'='","1000.0","CHEMBL1149470",1e-06,6,"active"
"300","CHEMBL200034","CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccc(C)cc2)sc2c1CCCC2","'='","1000.0","CHEMBL1148540",1e-06,6,"active"
"301","CHEMBL364684","O=C(Cc1ccc(C(F)(F)F)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O","'='","1000.0","CHEMBL1145278",1e-06,6,"active"
"302","CHEMBL1563898","O=c1cc2oc3cc(O)c(O)cc3c(-c3ccccc3[N+](=O)[O-])c-2cc1O","'='","990.0","CHEMBL1201862",9.9e-07,6.00436480540245,"active"
"303","CHEMBL4555125","COc1ccc(/C=c2/sc3n(c2=O)CN(c2ccc(Cl)cc2)CN=3)cc1","'='","990.0","CHEMBL4311989",9.9e-07,6.00436480540245,"active"
"304","CHEMBL206624","O=C(O)c1ccc2c(c1)nc(-c1ccc(OCC(c3ccccc3)c3ccccc3)cc1)n2C1CCCCC1","'='","980.0","CHEMBL1146135",9.8e-07,6.0087739243075,"active"
"305","CHEMBL4160158","COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@@H](CC(F)F)C(=O)NS(=O)(=O)C3CC3)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C2)c2cc(Cl)ccc12","'='","976.0","CHEMBL4138306",9.76e-07,6.01055018233331,"active"
"306","CHEMBL439333","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(NC(=O)C3CCCC3)ccc21","'='","973.0","CHEMBL1148625",9.73e-07,6.01188715973165,"active"
"307","CHEMBL178881","CCCCNn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'='","951.0","CHEMBL1142034",9.51e-07,6.02181948306259,"active"
"308","CHEMBL3645642","C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@]2(CN1C(=O)[C@@H](NC(=O)c1cccc(C(=O)NCCC)c1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1","'='","950.0","CHEMBL3639192",9.5e-07,6.02227639471115,"active"
"309","CHEMBL203449","CN(C)C(=O)c1ccc(C(Oc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c2ccc(C(=O)N(C)C)cc2)cc1","'='","950.0","CHEMBL1146135",9.5e-07,6.02227639471115,"active"
"310","CHEMBL372359","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccsc2C(=O)O)c1","'='","950.0","CHEMBL1140440",9.5e-07,6.02227639471115,"active"
"311","CHEMBL4227273","C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](N(C)C(=O)NC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1","'='","945.0","CHEMBL4219218",9.45e-07,6.02456819149074,"active"
"312","CHEMBL4069349","C[C@@]1(Cl)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O","'='","944.0","CHEMBL4043192",9.44e-07,6.02502800570193,"active"
"313","CHEMBL180998","CC(C)CNn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'='","941.0","CHEMBL1142034",9.41e-07,6.02641037657274,"active"
"314","CHEMBL427171","O=C(Cc1ccc(Cl)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O","'='","940.0","CHEMBL1145278",9.4e-07,6.0268721464003,"active"
"315","CHEMBL278908","CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1cc(F)ccc1F)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C","'='","930.0","CHEMBL1135850",9.3e-07,6.03151705144607,"active"
"316","CHEMBL384679","O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3ccccc3-c3ccccc3)cc1C(F)(F)F)n2C1CCCCC1","'='","930.0","CHEMBL3045038",9.3e-07,6.03151705144607,"active"
"317","CHEMBL214015","CCCOc1ccc2c(c1)S(=O)(=O)NC(c1c(O)c3cccnc3n(CCC(C)C)c1=O)=N2","'='","930.0","CHEMBL1138030",9.3e-07,6.03151705144607,"active"
"318","CHEMBL4112666","C[C@@]1(N=[N+]=[N-])[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1c1cnc2c(N)ncnn12","'='","930.0","CHEMBL3886946",9.3e-07,6.03151705144607,"active"
"319","CHEMBL4108651","COc1ccc2c(c1)C1CC13Cn1c-2c(C2CCCCC2)c2ccc(cc21)C(=O)NS(=O)(=O)N(C)C/C=C/CCNC3=O","'='","930.0","CHEMBL3886897",9.3e-07,6.03151705144607,"active"
"320","CHEMBL364144","CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1","'='","920.0","CHEMBL1140365",9.2e-07,6.03621217265444,"active"
"321","CHEMBL37541","Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C3CCCC3)CC2=O)c(C(C)(C)C)cc1N","'='","920.0","CHEMBL1142138",9.2e-07,6.03621217265444,"active"
"322","CHEMBL363846","CN(C)Cc1ccc(-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2CC(=O)N(C)C)cc1","'='","920.0","CHEMBL1140313",9.2e-07,6.03621217265444,"active"
"323","CHEMBL361657","COc1ccc2c(C(=O)NC(CC(=O)O)C(=O)O)c(Br)ccc2c1C(F)(F)F","'='","910.0","CHEMBL1137155",9.1e-07,6.04095860767891,"active"
"324","CHEMBL377842","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NC(=O)C(F)(F)F)ccc3N2)c(O)c2cccnc21","'='","906.0","CHEMBL1138030",9.06e-07,6.04287180232319,"active"
"325","CHEMBL408020","CC(C)[C@H](NC(=O)[C@@H](NC(=O)CCCC(=O)O)C1CCCCC1)C(=O)N1C[C@H](OCc2cccc3ccccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1","'='","900.0","CHEMBL1133484",9e-07,6.04575749056067,"active"
"326","CHEMBL413358","CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2ccc(Cl)cc2)N1C(=O)c1ccc(C(F)(F)F)cc1","'='","900.0","CHEMBL1142030",9e-07,6.04575749056067,"active"
"327","CHEMBL369958","CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2cccc(C)c2)sc2c1CCCC2","'='","900.0","CHEMBL1148540",9e-07,6.04575749056067,"active"
"328","CHEMBL202264","N#Cc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1","'='","900.0","CHEMBL1149391",9e-07,6.04575749056067,"active"
"329","CHEMBL183364","COc1ccc2c(C(=O)N(CC(=O)O)CC(=O)O)cccc2c1C(F)(F)F","'='","900.0","CHEMBL1137155",9e-07,6.04575749056067,"active"
"330","CHEMBL382327","CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccccc2C)sc2c1CCCC2","'='","900.0","CHEMBL1148540",9e-07,6.04575749056067,"active"
"331","CHEMBL215736","COc1ccc(CCC2(C3CCCC3)CC(=O)CC(=O)O2)cc1F","'='","890.0","CHEMBL1149470",8.9e-07,6.05060999335509,"active"
"332","CHEMBL80922","Cn1c(Cc2nc3cc(C(N)=O)ccc3[nH]2)nc2ccc(C(=O)NC(CCP(=O)(O)O)C(=O)O)cc21","'='","870.0","CHEMBL1133939",8.7e-07,6.06048074738138,"active"
"333","CHEMBL509865","CCCN(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C)c1nnn[nH]1","'='","860.0","CHEMBL1148367",8.6e-07,6.06550154875643,"active"
"334","CHEMBL4440367","C[C@]1(F)[C@H](n2ccc(=O)[nH]c2=O)O[C@](F)(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O","'='","860.0","CHEMBL4393666",8.6e-07,6.06550154875643,"active"
"335","CHEMBL214084","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCC(=O)OC(C)(C)C)ccc3N2)c(O)c2cccnc21","'='","850.0","CHEMBL1138030",8.5e-07,6.07058107428571,"active"
"336","CHEMBL193835","O=C(CC1CCCC1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O","'='","850.0","CHEMBL1145278",8.5e-07,6.07058107428571,"active"
"337","CHEMBL404816","C=CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@H](CC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(C)C)C(C)C","'='","840.0","CHEMBL1133326",8.4e-07,6.07572071393812,"active"
"338","CHEMBL194448","O=C(O)CCCC(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O","'='","830.0","CHEMBL1145278",8.3e-07,6.08092190762393,"active"
"339","CHEMBL309006","Cn1c(Cc2nc3cc(C(N)=O)ccc3[nH]2)nc2ccc(C(=O)NC(CCCP(=O)(O)O)C(=O)O)cc21","'='","820.0","CHEMBL1133939",8.2e-07,6.08618614761628,"active"
"340","CHEMBL109592","Cc1ccccc1CC[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1","'='","820.0","CHEMBL1135850",8.2e-07,6.08618614761628,"active"
"341","CHEMBL387310","Cc1c(-c2ccccn2)n(C2CCCCC2)c2ccc(C(=O)O)cc12","'='","820.0","CHEMBL1146881",8.2e-07,6.08618614761628,"active"
"342","CHEMBL426088","O=C(Cc1ccc(Br)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O","'='","820.0","CHEMBL1145278",8.2e-07,6.08618614761628,"active"
"343","CHEMBL202079","COCCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'='","819.0","CHEMBL1148625",8.19e-07,6.08671609823958,"active"
"344","CHEMBL183046","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccnc21","'='","810.0","CHEMBL1138030",8.1e-07,6.09151498112135,"active"
"345","CHEMBL509123","O=C1OC[C@H]2O[C@@H](Oc3cc(O)c(C(=O)CCc4ccccc4)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O","'='","800.0","CHEMBL1146623",8e-07,6.09691001300806,"active"
"346","CHEMBL3301643","CCCN(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)OCc1ccccc1","'='","800.0","CHEMBL1148367",8e-07,6.09691001300806,"active"
"347","CHEMBL4632418","COc1ccc2cc(O[C@@H]3C[C@@H](C(=O)NC4(C(=O)O)CC4)N(C(=O)[C@@H](NC(=O)[C@@H](NC(C)=O)C4CCCCC4)C(C)C)C3)cnc2c1","'='","800.0","CHEMBL4602603",8e-07,6.09691001300806,"active"
"348","CHEMBL206569","O=C(Nc1ccsc1-c1nc(O)c(O)c(C(=O)O)n1)c1ccccc1","'='","800.0","CHEMBL1138187",8e-07,6.09691001300806,"active"
"349","CHEMBL383513","O=C(O)c1ccc2c(c1)nc(-c1ccc(OCCCc3ccccc3)cc1)n2C1CCCCC1","'='","800.0","CHEMBL1146135",8e-07,6.09691001300806,"active"
"350","CHEMBL179508","CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2ccco2)N1C(=O)c1ccc(C(F)(F)F)cc1","'='","800.0","CHEMBL1142030",8e-07,6.09691001300806,"active"
"351","CHEMBL202032","COc1cccc(S(=O)(=O)NN2C(=S)S/C(=C\c3ccc(Cl)c(Cl)c3)C2O)c1","'='","800.0","CHEMBL1149391",8e-07,6.09691001300806,"active"
"352","CHEMBL25773","N#Cc1cccc(CN(C(=O)c2ccc(Cl)cc2Cl)[C@@H](Cc2ccccc2)C(=O)O)c1","'='","800.0","CHEMBL1144916",8e-07,6.09691001300806,"active"
"353","CHEMBL195149","CONC(=O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1","'='","800.0","CHEMBL1145278",8e-07,6.09691001300806,"active"
"354","CHEMBL351223","CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C","'='","790.0","CHEMBL1136606",7.9e-07,6.10237290870956,"active"
"355","CHEMBL365977","O=C(O)CCC(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O","'='","790.0","CHEMBL1145278",7.9e-07,6.10237290870956,"active"
"356","CHEMBL212390","CCOc1ccc(CCC2(C3CCCC3)CC(=O)CC(=O)O2)cc1F","'='","790.0","CHEMBL1149470",7.9e-07,6.10237290870956,"active"
"357","CHEMBL352130","CC[C@H](NC(=O)[C@@H]1C[C@@](C)(NC(=O)Nc2ccccc2C)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(C[C@]2(C)O1)C3(C)C","'='","780.0","CHEMBL1136606",7.8e-07,6.10790539730952,"active"
"358","CHEMBL4554477","COc1ccc(/C=C2\SC(=O)N(CC(=O)Nc3ccc(OC)cc3)C2=O)cc1","'='","780.0","CHEMBL4311989",7.8e-07,6.10790539730952,"active"
"359","CHEMBL202191","N#Cc1ccccc1Cn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'='","780.0","CHEMBL1148625",7.8e-07,6.10790539730952,"active"
"360","CHEMBL207979","O=C(O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1O","'='","770.0","CHEMBL1147722",7.7e-07,6.11350927482752,"active"
"361","CHEMBL480328","Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C[C@H]2O)c(=O)n1","'='","770.0","CHEMBL1155141",7.7e-07,6.11350927482752,"active"
"362","CHEMBL4464093","O=C(C/N=C1/S/C(=C\c2ccccc2)C(=O)N1c1ccccc1)Nc1ccccc1","'='","760.33","CHEMBL4311989",7.6033e-07,6.11899787341247,"active"
"363","CHEMBL425769","O=C(O)c1ccc2c(c1)nc(-c1ccc(OC(c3cccc(F)c3)c3cccc(F)c3)cc1)n2C1CCCCC1","'='","760.0","CHEMBL1146135",7.6e-07,6.11918640771921,"active"
"364","CHEMBL4639840","C[C@@]1(Cl)[C@H](F)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21","'='","760.0","CHEMBL4622986",7.6e-07,6.11918640771921,"active"
"365","CHEMBL377240","O=c1c(C2=NS(=O)(=O)c3cc(Br)ccc3N2)c(O)c2cccnc2n1Cc1ccccc1","'='","756.0","CHEMBL1138030",7.56e-07,6.12147820449879,"active"
"366","CHEMBL417","COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1","'='","750.0","CHEMBL1145280",7.5e-07,6.1249387366083,"active"
"367","CHEMBL1159463","O=C(OC[C@H]1O[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1","'='","750.0","CHEMBL1137108",7.5e-07,6.1249387366083,"active"
"368","CHEMBL284771","CCCC(NC(=O)[C@@H]1C[C@@H](OC(=O)N2CCc3ccccc3C2)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)N[C@@H](C)C(=O)c1cccc2ccccc12","'='","750.0","CHEMBL1147624",7.5e-07,6.1249387366083,"active"
"369","CHEMBL3645635","C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)CC1(CC#N)CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1","'='","750.0","CHEMBL3639192",7.5e-07,6.1249387366083,"active"
"370","CHEMBL3645576","C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1","'='","750.0","CHEMBL3639192",7.5e-07,6.1249387366083,"active"
