"","Molecule.ChEMBL.ID","Smiles","Standard.Relation","Standard.Value","Document.ChEMBL.ID","Molar","pIC50","Bioactivity.Class"
"1102","CHEMBL210297","O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3cc(N4CCCC4=O)ccc3-c3ccc(Cl)cc3)cc1F)n2C1CCCCC1","'='","83368118.46","CHEMBL3045038",0.08336811846,1.07900000001023,"inactive"
"2101","CHEMBL2296935","CC(=O)NC(=O)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c1","'='","71449632.61","CHEMBL3045038",0.07144963261,1.14599999998512,"inactive"
"3101","CHEMBL376688","CN(C)C(=O)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)c1","'='","66680676.92","CHEMBL3045038",0.06668067692,1.17600000000887,"inactive"
"4101","CHEMBL374567","CC(=O)N(C)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c1","'='","62517269.28","CHEMBL3045038",0.06251726928,1.20399999998311,"inactive"
"5101","CHEMBL411712","O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3cc(C(=O)N4CCCCC4)ccc3-c3ccc(Cl)cc3)cc1F)n2C1CCCCC1","'='","55590425.73","CHEMBL3045038",0.05559042573,1.25499999997688,"inactive"
"6101","CHEMBL211849","CC(=O)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)c1","'='","55590425.73","CHEMBL3045038",0.05559042573,1.25499999997688,"inactive"
"7100","CHEMBL214365","CCCNC(=O)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c1","'='","47643098.68","CHEMBL3045038",0.04764309868,1.32200000000494,"inactive"
"827","CHEMBL380002","CC(=O)N(c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c1)C(C)C","'='","47643098.68","CHEMBL3045038",0.04764309868,1.32200000000494,"inactive"
"912","CHEMBL209681","N#Cc1ccc(-c2ccc(Cl)cc2COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)cc1","'='","18197008.59","CHEMBL3045038",0.01819700859,1.73999999990692,"inactive"
"1012","CHEMBL373930","O=C(O)c1ccc(-c2ccc(Cl)cc2COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)cc1","'='","17258378.92","CHEMBL3045038",0.01725837892,1.76299999999753,"inactive"
"1112","CHEMBL211213","CN(C)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)c1","'='","15885467.49","CHEMBL3045038",0.01588546749,1.79899999989004,"inactive"
"1212","CHEMBL378546","Cc1ccc(-c2ccc(Cl)cc2COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)cc1","'='","10209394.84","CHEMBL3045038",0.01020939484,1.99099999987565,"inactive"
"1312","CHEMBL212583","Cc1nc(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)c(-c2ccc(Cl)cc2)s1","'='","5888436.55","CHEMBL3045038",0.00588843655,2.23000000026226,"inactive"
"1412","CHEMBL2296656","Cc1ncc(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c(-c2ccc(Cl)cc2)n1","'='","5321082.59","CHEMBL3045038",0.00532108259,2.27400000021775,"inactive"
"1512","CHEMBL377907","O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3ccccc3-c3ccccc3)c(F)c1)n2C1CCCCC1","'='","2630267.99","CHEMBL3045038",0.00263026799,2.58000000031295,"inactive"
"1612","CHEMBL212226","COc1cc(OCc2ccccc2-c2ccccc2)ccc1-c1nc2cc(C(=O)O)ccc2n1C1CCCCC1","'='","909913.27","CHEMBL3045038",0.00090991327,3.04100000125635,"inactive"
"1712","CHEMBL174331","O=C(O)c1ccc2[nH]c(-c3ccccn3)nc2c1","'>'","500000.0","CHEMBL1149223",5e-04,3.30102999566398,"inactive"
"1812","CHEMBL369640","CC(C)n1c(-c2ccccn2)nc2cc(C(=O)O)ccc21","'='","408000.0","CHEMBL1149223",0.000408,3.38933983691012,"inactive"
"1912","CHEMBL175454","O=C(O)c1ccc2c(c1)nc(-c1ccccn1)n2-c1ccccc1","'='","360000.0","CHEMBL1149223",0.00036,3.44369749923271,"inactive"
"2011","CHEMBL2016760","C#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O","'='","232000.0","CHEMBL4823256",0.000232,3.6345120151091,"inactive"
"2111","CHEMBL177122","O=C(O)c1ccc2c(c1)ncn2C1CCCCC1","'='","186000.0","CHEMBL1149223",0.000186,3.73048705578208,"inactive"
"2211","CHEMBL197882","Cc1sc(-c2ccccc2)cc1/C(O)=C/C(=O)C(=O)O","'='","167000.0","CHEMBL1140440",0.000167,3.77728352885242,"inactive"
"2311","CHEMBL175762","CCC(CC)n1c(-c2ccccn2)nc2cc(C(=O)O)ccc21","'='","139000.0","CHEMBL1149223",0.000139,3.85698519974591,"inactive"
"2411","CHEMBL3233234","CN1c2c(C(=O)Nc3ccc(NS(C)(=O)=O)cc3)nn(-c3cccc(Cl)c3)c2-c2ccccc2S1(=O)=O","'='","127700.0","CHEMBL3232903",0.0001277,3.89380910273658,"inactive"
"2511","CHEMBL178067","Cc1cc(C)c(-c2nc3cc(C(=O)O)ccc3n2C2CCCCC2)c(C)c1","'='","120000.0","CHEMBL1149223",0.00012,3.92081875395238,"inactive"
"2611","CHEMBL364976","O=C(O)/C(=C/c1ccc(-c2cccc(CO)c2)o1)NC(=O)c1ccccc1","'>'","100000.0","CHEMBL1140265",1e-04,4,"inactive"
"2711","CHEMBL384169","O=C(O)/C=C/c1cc(-c2ccccn2)n(C2CCCCC2)n1","'>'","100000.0","CHEMBL1146881",1e-04,4,"inactive"
"2811","CHEMBL109258","CCN(CC)C(=O)c1cc(=O)c(O)c(C(=O)O)o1","'>'","100000.0","CHEMBL1146656",1e-04,4,"inactive"
"2911","CHEMBL215350","CC1(CCc2ccc(O)cc2)CC(=O)CC(=O)O1","'>'","100000.0","CHEMBL1149470",1e-04,4,"inactive"
"3011","CHEMBL183482","Fc1ccc(CCNc2ncnc3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"3111","CHEMBL109516","O=C(O)c1cc(=O)c(O)c(C(=O)O)o1","'>'","100000.0","CHEMBL1146656",1e-04,4,"inactive"
"3211","CHEMBL361772","Oc1ncnc2nc3c4ccccc4c4ccccc4c3nc12","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"3311","CHEMBL372277","O=C(NCc1ccccc1)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1","'>'","100000.0","CHEMBL1145278",1e-04,4,"inactive"
"3411","CHEMBL359952","CCCCCCNc1ncnc2nc(-c3ccccc3)c(-c3ccccc3)nc12","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"3511","CHEMBL179903","COc1cccc(-c2nc3ncnc(O)c3nc2-c2cccc(OC)c2)c1","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"3611","CHEMBL180443","Oc1ncnc2nc(-c3ccccn3)c(-c3ccccn3)nc12","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"3711","CHEMBL3121493","Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@]23CCCO3)c(=O)n1","'>'","100000.0","CHEMBL3120143",1e-04,4,"inactive"
"3811","CHEMBL210597","O=C(O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)c(Cl)c(Cl)c1O","'>'","100000.0","CHEMBL1147722",1e-04,4,"inactive"
"3911","CHEMBL109969","O=C(O)c1oc(COCc2ccccc2)cc(=O)c1O","'>'","100000.0","CHEMBL1146656",1e-04,4,"inactive"
"4011","CHEMBL3121492","Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@]23CCO3)c(=O)n1","'>'","100000.0","CHEMBL3120143",1e-04,4,"inactive"
"4111","CHEMBL263310","COc1ccc(-c2nc3ncnc(O)c3nc2-c2ccc(OC)cc2)cc1","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"4211","CHEMBL4110895","Nc1ccn(C2OC(CO)[C@@H](O)[C@]23CCCO3)c(=O)n1","'>'","100000.0","CHEMBL3886868",1e-04,4,"inactive"
"4311","CHEMBL362597","c1ccc(-c2nc3ncnc(N4CCCCC4)c3nc2-c2ccccc2)cc1","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"4411","CHEMBL193520","O=C(O)/C(=C/c1ccc(-c2ccc(CO)cc2)o1)NC(=O)c1ccccc1","'>'","100000.0","CHEMBL1140265",1e-04,4,"inactive"
"4511","CHEMBL192108","NS(=O)(=O)c1ccc(-c2ccc(/C=C(\NC(=O)c3ccccc3)C(=O)O)o2)cc1","'>'","100000.0","CHEMBL1140265",1e-04,4,"inactive"
"4611","CHEMBL193333","O=C(Nc1ccccc1)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1","'>'","100000.0","CHEMBL1145278",1e-04,4,"inactive"
"4711","CHEMBL363165","CC(C)(C)c1ccccc1Oc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)O)cc1","'>'","100000.0","CHEMBL1140265",1e-04,4,"inactive"
"4811","CHEMBL217360","O=C(O)c1ccc2c(c1)S(=O)(=O)C(c1ccoc1)=C2C1CCCC1","'>'","100000.0","CHEMBL1146881",1e-04,4,"inactive"
"4911","CHEMBL369765","CCCCCCNc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"5011","CHEMBL360715","Oc1ncnc2nc3c(nc12)C1CCCCC31","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"5111","CHEMBL183225","Cc1ccc(CNc2ncnc3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"5211","CHEMBL183058","Cc1ccc(-c2nc3ncnc(O)c3nc2-c2ccc(C)cc2)cc1","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"5311","CHEMBL183800","Oc1ncnc2nc(-c3ccccc3Cl)c(-c3ccccc3Cl)nc12","'>'","100000.0","CHEMBL1144286",1e-04,4,"inactive"
"5411","CHEMBL195565","O=C(O)/C(=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1)NC(=O)c1ccccc1","'>'","100000.0","CHEMBL1140265",1e-04,4,"inactive"
"5511","CHEMBL3291363","Nc1nc2c(ncn2[C@@H]2O[C@@]3(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CCO[C@@H]2[C@@H]3O)c(=O)[nH]1","'>'","100000.0","CHEMBL3286168",1e-04,4,"inactive"
"5611","CHEMBL109823","COC(=O)c1oc(C(=O)O)cc(=O)c1O","'>'","100000.0","CHEMBL1146656",1e-04,4,"inactive"
"5711","CHEMBL374931","C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1cnc2c(N)ncnc21","'>'","100000.0","CHEMBL1155141",1e-04,4,"inactive"
"5811","CHEMBL188277","COC(=O)c1nc(-c2ccc(Cl)cc2)nc(O)c1O","'>'","100000.0","CHEMBL1138789",1e-04,4,"inactive"
"5911","CHEMBL195310","O=C(O)/C(=C/c1cncc(-c2ccccc2Cl)c1)NC(=O)c1ccccc1","'>'","100000.0","CHEMBL1140265",1e-04,4,"inactive"
"6011","CHEMBL262711","CCOC(=O)c1cc(=O)c(O)co1","'>'","100000.0","CHEMBL1146656",1e-04,4,"inactive"
"6111","CHEMBL195576","NS(=O)(=O)c1cccc(-c2ccc(/C=C(\NC(=O)c3ccccc3)C(=O)O)o2)c1","'>'","100000.0","CHEMBL1140265",1e-04,4,"inactive"
"6211","CHEMBL383514","CC(C)(C)[C@H]1C(O)=C(C2=NS(=O)(=O)c3ccccc3N2)C(=O)N1Cc1ccccn1","'>'","100000.0","CHEMBL1146957",1e-04,4,"inactive"
"6311","CHEMBL4106882","O=c1ccn(C2OC(CO)[C@@H](O)[C@]23CCO3)c(=O)[nH]1","'>'","100000.0","CHEMBL3886868",1e-04,4,"inactive"
"6411","CHEMBL215925","O=C1CC(=O)OC(CCc2ccc(O)cc2)(C2CCC2)C1","'='","93000.0","CHEMBL1149470",9.3e-05,4.03151705144607,"inactive"
"6511","CHEMBL421353","O=C(O)C(=O)/C=C(\O)c1cccn1Cc1ccc(F)cc1","'='","93000.0","CHEMBL1140440",9.3e-05,4.03151705144607,"inactive"
"6611","CHEMBL182741","CCCCOCCCNc1ncnc2nc(-c3ccccc3)c(-c3ccccc3)nc12","'='","87000.0","CHEMBL1144286",8.7e-05,4.06048074738138,"inactive"
"6711","CHEMBL3291359","Nc1ncnc2c1ncn2[C@@H]1O[C@@]2(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CO[C@@H]1[C@@H]2O","'='","86270.0","CHEMBL3286168",8.627e-05,4.06414020196212,"inactive"
"6811","CHEMBL364520","O=C(O)C(=O)/C=C(\O)c1cccc(N2CCCC2)c1","'='","84000.0","CHEMBL1140440",8.4e-05,4.07572071393812,"inactive"
"6911","CHEMBL4546003","CC[C@]1(O)[C@H](n2ccc(=O)[nH]c2=O)O[C@](F)(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O","'='","84000.0","CHEMBL4393666",8.4e-05,4.07572071393812,"inactive"
"7011","CHEMBL198005","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2cccc(Cl)c2)s1","'='","82000.0","CHEMBL1140440",8.2e-05,4.08618614761628,"inactive"
"7111","CHEMBL197953","CCCCS(=O)(=O)N1CCCC(Cc2ccc(Cl)cc2)(/C(O)=C/C(=O)C(=O)O)C1","'='","81400.0","CHEMBL1140440",8.14e-05,4.0893755951108,"inactive"
"7211","CHEMBL426244","COc1ccccc1CCNc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'='","80000.0","CHEMBL1144286",8e-05,4.09691001300806,"inactive"
"7311","CHEMBL372675","O=C(O)C(=O)/C=C(\O)c1ccsc1Cc1cccc(F)c1","'='","80000.0","CHEMBL1140440",8e-05,4.09691001300806,"inactive"
"7411","CHEMBL205086","O=C(O)c1nc(-c2sccc2[N+](=O)[O-])n(Cc2ccccc2)c(=O)c1O","'='","79300.0","CHEMBL1138187",7.93e-05,4.1007268126824,"inactive"
"7511","CHEMBL214165","COc1ccc(-c2nc(/C=C/C(=O)O)cn2C2CCCCC2)cc1","'='","77300.0","CHEMBL1146030",7.73e-05,4.11182050608168,"inactive"
"7611","CHEMBL175685","O=C(O)c1ccc2c(c1)nc(-c1ccccn1)n2C1CCC1","'='","76000.0","CHEMBL1149223",7.6e-05,4.11918640771921,"inactive"
"7711","CHEMBL196042","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2cccc(F)c2)s1","'='","74000.0","CHEMBL1140440",7.4e-05,4.13076828026902,"inactive"
"7811","CHEMBL181882","CCCCOCCCNc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'='","73000.0","CHEMBL1144286",7.3e-05,4.13667713987954,"inactive"
"7911","CHEMBL372498","O=C(O)/C(=C/c1ccc(Oc2ccccc2[N+](=O)[O-])cc1)NC(=O)c1ccccc1","'='","73000.0","CHEMBL1140265",7.3e-05,4.13667713987954,"inactive"
"8011","CHEMBL206511","C=CCn1c(-c2sccc2[N+](=O)[O-])nc(C(=O)O)c(O)c1=O","'='","69300.0","CHEMBL1138187",6.93e-05,4.15926676538819,"inactive"
"8111","CHEMBL181773","Fc1ccc(-c2nc3ncnc(N4CCCCC4)c3nc2-c2ccc(F)cc2)cc1","'='","68000.0","CHEMBL1144286",6.8e-05,4.16749108729376,"inactive"
"828","CHEMBL196421","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2ccccc2)s1","'='","68000.0","CHEMBL1140440",6.8e-05,4.16749108729376,"inactive"
"832","CHEMBL363178","O=C(O)/C(=C/c1ccc(-c2cccc(OC(F)(F)F)c2)o1)NC(=O)c1ccccc1","'='","66000.0","CHEMBL1140265",6.6e-05,4.18045606445813,"inactive"
"842","CHEMBL4112513","C[C@@H](OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@](C)(O)[C@@H]1O","'='","65000.0","CHEMBL3886878",6.5e-05,4.18708664335714,"inactive"
"852","CHEMBL194460","O=C(O)C(=O)/C=C(\O)c1ccc(Cc2ccc(F)cc2)s1","'='","65000.0","CHEMBL1140440",6.5e-05,4.18708664335714,"inactive"
"862","CHEMBL177701","CCOC(=O)c1nc2cc(C(=O)O)ccc2n1C1CCCCC1","'='","62000.0","CHEMBL1149223",6.2e-05,4.20760831050175,"inactive"
"872","CHEMBL223585","C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(N)nc1=O","'='","60000.0","CHEMBL1155141",6e-05,4.22184874961636,"inactive"
"882","CHEMBL360256","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccnc2n1OCc1ccccc1","'='","58000.0","CHEMBL1142034",5.8e-05,4.23657200643706,"inactive"
"892","CHEMBL180689","Oc1ncnc2nc(-c3ccco3)c(-c3ccoc3)nc12","'='","58000.0","CHEMBL1144286",5.8e-05,4.23657200643706,"inactive"
"902","CHEMBL176038","O=C(O)c1ccc2c(c1)nc(-c1cc3ccccc3o1)n2C1CCCCC1","'='","58000.0","CHEMBL1149223",5.8e-05,4.23657200643706,"inactive"
"913","CHEMBL194900","Cc1ccc(/C(O)=C/C(=O)C(=O)O)o1","'='","58000.0","CHEMBL1140440",5.8e-05,4.23657200643706,"inactive"
"922","CHEMBL2236425","Cc1cccc(CSc2nc(-c3ccc(F)cc3F)c(C#N)c(=O)[nH]2)c1","'='","57000.0","CHEMBL3046041",5.7e-05,4.24412514432751,"inactive"
"932","CHEMBL223482","C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O","'='","56700.0","CHEMBL3120143",5.67e-05,4.24641694110709,"inactive"
"942","CHEMBL4114490","Nc1ccn(C2OC(CO)[C@@H](O)[C@]23CCO3)c(=O)n1","'='","56700.0","CHEMBL3886868",5.67e-05,4.24641694110709,"inactive"
"952","CHEMBL4212840","C#C[C@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC","'='","54000.0","CHEMBL4177623",5.4e-05,4.26760624017703,"inactive"
"962","CHEMBL276969","O=C(O)CN(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1Cl","'='","53000.0","CHEMBL1144916",5.3e-05,4.27572413039921,"inactive"
"972","CHEMBL215001","O=C1CC(=O)OC(CCc2ccc(O)cc2)(C2CCCCC2)C1","'='","52000.0","CHEMBL1149470",5.2e-05,4.2839966563652,"inactive"
"982","CHEMBL180951","COC(=O)C1CCCN1Nc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'='","51000.0","CHEMBL1144286",5.1e-05,4.29242982390206,"inactive"
"992","CHEMBL109448","O=C(O)c1occc(=O)c1O","'='","51000.0","CHEMBL1146656",5.1e-05,4.29242982390206,"inactive"
"1002","CHEMBL4107429","C[C@@]1(N)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1c1cnn2c(N)ncnc12","'='","51000.0","CHEMBL3886946",5.1e-05,4.29242982390206,"inactive"
"1013","CHEMBL2236457","N#Cc1c(-c2ccc(Br)cc2)nc(SCC2CCCCO2)[nH]c1=O","'='","50118.72","CHEMBL3046041",5.011872e-05,4.30000002913909,"inactive"
"1022","CHEMBL16281","O=C(O)C(=O)CCc1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1032","CHEMBL183403","O=C(O)c1cnc(N(C(=O)c2ccc(Oc3ccccc3)cc2)C2CCS(=O)(=O)CC2)s1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"1042","CHEMBL362571","COc1nc(-c2cccc(O)c2)nc(C(=O)O)c1O","'>'","50000.0","CHEMBL1138789",5e-05,4.30102999566398,"inactive"
"1052","CHEMBL188428","Oc1cccc(-c2ncc(O)c(O)n2)c1","'>'","50000.0","CHEMBL1138789",5e-05,4.30102999566398,"inactive"
"1062","CHEMBL177767","O=C(O)C(=O)CC(=O)C(c1ccccc1)c1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1072","CHEMBL309579","Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1082","CHEMBL203976","O=C(O)c1nc(C2CCCCC2)nc(O)c1O","'>'","50000.0","CHEMBL1138187",5e-05,4.30102999566398,"inactive"
"1092","CHEMBL46789","CC(=O)CC(=O)C(=O)O","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1103","CHEMBL204900","O=C(O)c1nc(Cc2ccccc2)nc(O)c1O","'>'","50000.0","CHEMBL1138187",5e-05,4.30102999566398,"inactive"
"1113","CHEMBL307872","CO[C@]1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1122","CHEMBL480143","C[C@@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1132","CHEMBL177968","O=C(O)C(=O)CC(=O)c1cccnc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1142","CHEMBL382966","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccc(-c3ccccc3)cc2)c1","'='","50000.0","CHEMBL1140440",5e-05,4.30102999566398,"inactive"
"1152","CHEMBL194678","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2cccc(Oc3ccccc3)c2)c1","'='","50000.0","CHEMBL1140440",5e-05,4.30102999566398,"inactive"
"1162","CHEMBL359910","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccnc2n1C1CCCCC1","'='","50000.0","CHEMBL1142034",5e-05,4.30102999566398,"inactive"
"1172","CHEMBL311635","CC[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1182","CHEMBL1090","Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O","'='","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1192","CHEMBL425788","O=C(O)/C=C/c1cc(C2CCCCC2)c(-c2ccccn2)[nH]1","'>'","50000.0","CHEMBL1146881",5e-05,4.30102999566398,"inactive"
"1202","CHEMBL177826","O=C(CC(O)C(=O)O)c1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1213","CHEMBL177429","COC(=O)C(=O)CC(=O)c1ccccc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1222","CHEMBL3902813","O=C(Nc1c(OCc2ccc(Cl)cc2)cccc1C(=O)O)c1ccccc1","'>'","50000.0","CHEMBL3872248",5e-05,4.30102999566398,"inactive"
"1232","CHEMBL199039","O=C(O)C(=O)/C=C(\O)c1ccco1","'='","50000.0","CHEMBL1140440",5e-05,4.30102999566398,"inactive"
"1242","CHEMBL359522","CC(C)N(C(=O)c1ccc(Oc2ccccc2)cc1)c1nc(C(=O)O)cs1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"1252","CHEMBL186437","COc1c(O)nc(-c2ccc(Cl)cc2)nc1C(=O)O","'>'","50000.0","CHEMBL1138789",5e-05,4.30102999566398,"inactive"
"1262","CHEMBL178016","CC(C)(C)C(=O)CC(=O)C(=O)O","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1272","CHEMBL183018","COc1nc(-c2cccs2)nc(C(=O)O)c1O","'='","50000.0","CHEMBL1137893",5e-05,4.30102999566398,"inactive"
"1282","CHEMBL183651","O=C(Nc1nc(C(=O)O)cs1)c1ccc(Oc2ccccc2)cc1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"1292","CHEMBL360125","O=C(Nc1ncc(C(=O)O)s1)c1ccc(Oc2ccccc2)cc1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"1302","CHEMBL75667","C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1313","CHEMBL204488","CCCCc1nc(O)c(O)c(C(=O)O)n1","'>'","50000.0","CHEMBL1138187",5e-05,4.30102999566398,"inactive"
"1322","CHEMBL2311161","C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O","'>'","50000.0","CHEMBL1149159",5e-05,4.30102999566398,"inactive"
"1332","CHEMBL177776","CC(C)(C)c1ccc(C(=O)CC(=O)C(=O)O)cc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1342","CHEMBL215351","CCCC1(CCc2ccc(OC)cc2)CC(=O)CC(=O)O1","'>'","50000.0","CHEMBL1149470",5e-05,4.30102999566398,"inactive"
"1352","CHEMBL175364","N#CCCCOc1ccc(OCc2ccccc2C#N)cc1/C(O)=C/C(=O)C(=O)O","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1362","CHEMBL177835","CC1CCC(n2c(-c3ccccn3)nc3cc(C(=O)O)ccc32)CC1","'='","50000.0","CHEMBL1149223",5e-05,4.30102999566398,"inactive"
"1372","CHEMBL177529","O=C(O)C(=O)CC(=O)c1ccco1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1382","CHEMBL213082","O=C(O)c1cc2nc(-c3ccccc3)n(C3CCCCC3)c2[nH]1","'>'","50000.0","CHEMBL1146030",5e-05,4.30102999566398,"inactive"
"1392","CHEMBL211712","O=C(O)c1ccc2cc(C3CCCCC3)c(-c3ccccc3)nc2c1","'>'","50000.0","CHEMBL1146030",5e-05,4.30102999566398,"inactive"
"1402","CHEMBL177297","O=C(O)C(=O)CC(=O)c1ccncc1","'>'","50000.0","CHEMBL1139456",5e-05,4.30102999566398,"inactive"
"1413","CHEMBL181831","CC(C)N(C(=O)c1ccc(Oc2ccccc2)cc1)c1ncc(C(=O)O)s1","'>'","50000.0","CHEMBL1144458",5e-05,4.30102999566398,"inactive"
"1422","CHEMBL177588","O=C(O)c1ccc2c(c1)nc(-c1ccccn1)n2C1CCCCCC1","'='","49000.0","CHEMBL1149223",4.9e-05,4.30980391997149,"inactive"
