"","Molecule.ChEMBL.ID","Smiles","Standard.Relation","Standard.Value","Document.ChEMBL.ID","Molar","pIC50","Bioactivity.Class"
"412","CHEMBL3931254","COc1cc(C(=O)NC2(c3ccccc3)CCC2)ccc1-c1cn[nH]c1","'='","146.0","CHEMBL3886981",1.46e-07,6.83564714421556,"active"
"413","CHEMBL4111864","C[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(N(C)C)c1)c1ccc(F)cc1","'='","145.0","CHEMBL3886981",1.45e-07,6.83863199776502,"active"
"414","CHEMBL4558371","CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(c3)OCCC4=O)c2)cc1","'='","144.0","CHEMBL4376834",1.44e-07,6.84163750790475,"active"
"415","CHEMBL4576394","CCCc1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","143.0","CHEMBL4376834",1.43e-07,6.84466396253494,"active"
"416","CHEMBL3338841","c1ccc2c(N3CCNCC3)nc(-c3ccc4[nH]ncc4c3)cc2c1","'='","141.0","CHEMBL3352074",1.41e-07,6.85078088734462,"active"
"417","CHEMBL3218024","O=C(NCc1cccc(Cl)c1)Nc1nc(-c2ccncc2)cs1","'='","140.0","CHEMBL3217586",1.4e-07,6.85387196432176,"active"
"418","CHEMBL4210511","CN1c2cc(-c3ccncc3)sc2C(=O)NC1(C)C","'='","140.0","CHEMBL4177537",1.4e-07,6.85387196432176,"active"
"419","CHEMBL1083966","CCC(N)c1ccc2sc(-c3ccnc(N)n3)c(C)c2c1","'='","140.0","CHEMBL1155477",1.4e-07,6.85387196432176,"active"
"420","CHEMBL4083927","Cc1n[nH]cc1-c1cc2nc(CN3CCCC3)[nH]c(=O)c2s1","'='","140.0","CHEMBL4321874",1.4e-07,6.85387196432176,"active"
"421","CHEMBL4762662","O=C(Cc1ccccc1)Nc1ccc2c(c1)OCc1cnccc1-2","'='","140.0","CHEMBL4665758",1.4e-07,6.85387196432176,"active"
"422","CHEMBL3238168","Cc1n[nH]c2ccc(-c3cncc(N4CCCNCC4)n3)cc12","'='","140.0","CHEMBL3232974",1.4e-07,6.85387196432176,"active"
"423","CHEMBL4436197","COc1cccc([C@@H](CCN2CCOCC2)NC(=O)c2ccc(-c3ccnc(F)c3)cc2)c1","'='","139.0","CHEMBL4325872",1.39e-07,6.85698519974591,"active"
"424","CHEMBL3356432","Cc1c[nH]c2ncnc(N3CCC(CCN(C)C)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12","'='","139.0","CHEMBL3352182",1.39e-07,6.85698519974591,"active"
"425","CHEMBL3936330","CC(O)c1cc(C(=O)NCc2c(F)cccc2Cl)ccc1-c1cn[nH]c1","'='","138.0","CHEMBL3886981",1.38e-07,6.86012091359876,"active"
"426","CHEMBL575562","C[C@H]1CN(c2nc(Nc3ccncc3)nc(NC3Cc4ccccc4C3)n2)CCN1","'='","135.0","CHEMBL1154592",1.35e-07,6.86966623150499,"active"
"427","CHEMBL4559633","CN(C)CCOc1cc(-c2ccncc2)ccc1NC(=O)C1COc2ccc(Cl)cc2C1","'='","135.0","CHEMBL4480429",1.35e-07,6.86966623150499,"active"
"428","CHEMBL4107632","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3c(C)n[nH]c3C)cc2OC)c1","'='","133.0","CHEMBL3886981",1.33e-07,6.87614835903291,"active"
"429","CHEMBL3960761","COc1cccc(CNC(=O)c2ccc(-c3cn[nH]c3)cc2N)c1","'='","131.0","CHEMBL3886981",1.31e-07,6.88272870434424,"active"
"430","CHEMBL591285","NCC1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1","'='","130.0","CHEMBL1157736",1.3e-07,6.88605664769316,"active"
"431","CHEMBL1923179","COc1ccccc1CNC(=O)c1cc2ccc(-c3cn[nH]c3)nc2[nH]1","'='","130.0","CHEMBL1921667",1.3e-07,6.88605664769316,"active"
"432","CHEMBL4209617","CN1c2cc(-c3cn[nH]c3)sc2C(=O)NC1(C)C","'='","130.0","CHEMBL4177537",1.3e-07,6.88605664769316,"active"
"433","CHEMBL3975539","Cc1cc(C(=O)NC(C)c2cccc(O)n2)ccc1-c1cn[nH]c1","'='","130.0","CHEMBL3886981",1.3e-07,6.88605664769316,"active"
"434","CHEMBL4569914","Cc1n[nH]cc1-c1cc2nc([C@H]3NCC[C@@H]3C)[nH]c(=O)c2s1.Cl.Cl","'='","130.0","CHEMBL4321874",1.3e-07,6.88605664769316,"active"
"435","CHEMBL4204333","Cc1n[nH]cc1-c1cc2c(s1)C(=O)N[C@]1(CC[C@@](O)(c3ccc(F)cc3)CC1)N2","'='","130.0","CHEMBL4177537",1.3e-07,6.88605664769316,"active"
"436","CHEMBL483387","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2cccc(C)c2)N1","'='","129.0","CHEMBL1142520",1.29e-07,6.88941028970075,"active"
"437","CHEMBL520848","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccc(Cl)cc2)N1","'='","129.0","CHEMBL1142520",1.29e-07,6.88941028970075,"active"
"438","CHEMBL4586827","O=C(COc1ccc2c(=O)ccoc2c1)Nc1cccc(NC(=O)c2ccc(F)cc2)c1","'='","129.0","CHEMBL4376834",1.29e-07,6.88941028970075,"active"
"439","CHEMBL493875","CCn1c(-c2nonc2N)nc2c(C#CCCO)ncc(OCCCN)c21","'='","126.0","CHEMBL1140130",1.26e-07,6.89962945488244,"active"
"440","CHEMBL523057","CCn1c(-c2nonc2N)nc2c(-c3cc[nH]c3)ncc(OCCCN)c21","'='","126.0","CHEMBL1140130",1.26e-07,6.89962945488244,"active"
"441","CHEMBL3137336","Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl","'='","125.0","CHEMBL4406807",1.25e-07,6.90308998699194,"active"
"442","CHEMBL3912625","COc1cc(C(=O)NCc2cc(F)cc(F)c2)ccc1-c1cn[nH]c1","'='","125.0","CHEMBL3886981",1.25e-07,6.90308998699194,"active"
"443","CHEMBL3987001","COc1cc(C(=O)NCc2cccc(Cl)c2)ccc1-c1cn[nH]c1","'='","124.0","CHEMBL3886981",1.24e-07,6.90657831483777,"active"
"444","CHEMBL4453948","N#Cc1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","123.0","CHEMBL4376834",1.23e-07,6.9100948885606,"active"
"445","CHEMBL1922044","COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1","'='","121.0","CHEMBL1921670",1.21e-07,6.91721462968355,"active"
"446","CHEMBL1667978","CCN[C@H]1CCC[C@H](Oc2ccc3c(=O)[nH]ccc3c2)C1","'='","120.23","CHEMBL1667835",1.2023e-07,6.91998715289207,"active"
"447","CHEMBL571948","C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1","'='","120.0","CHEMBL3232974",1.2e-07,6.92081875395237,"active"
"448","CHEMBL4586795","O=C(COc1ccc2c(=O)ccoc2c1)Nc1cccc(NC(=O)c2ccccc2)c1","'='","120.0","CHEMBL4376834",1.2e-07,6.92081875395237,"active"
"449","CHEMBL3218293","C[C@H](c1ccccc1)N(C)C(=O)Nc1nc(-c2ccncc2)cs1","'='","120.0","CHEMBL3217586",1.2e-07,6.92081875395237,"active"
"450","CHEMBL4465725","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncn3)cc2N2CCC[C@@H](CN)C2)c1","'='","120.0","CHEMBL4325872",1.2e-07,6.92081875395237,"active"
"451","CHEMBL4455163","CN(C)c1ccc(C(=O)Nc2cccc(NS(=O)(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","117.0","CHEMBL4376834",1.17e-07,6.93181413825384,"active"
"452","CHEMBL3218283","C[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1cccc(F)c1","'='","110.0","CHEMBL3886451",1.1e-07,6.95860731484177,"active"
"453","CHEMBL1922130","COc1cccc(CN(C)C(=O)c2cn(CCN(C)C)c3cc(-c4cn[nH]c4)ccc23)c1","'='","110.0","CHEMBL1921670",1.1e-07,6.95860731484177,"active"
"454","CHEMBL3218274","CN(Cc1ccccc1)C(=O)Nc1nc(-c2ccncc2)cs1","'='","110.0","CHEMBL3886451",1.1e-07,6.95860731484177,"active"
"455","CHEMBL3808621","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCc3c(F)cccc3F)c2)NC(=O)N1","'='","110.0","CHEMBL3808388",1.1e-07,6.95860731484177,"active"
"456","CHEMBL3899293","CC(NC(=O)c1ccc(-c2cn[nH]c2)c(C(F)F)c1)c1ccccc1F","'='","110.0","CHEMBL3886981",1.1e-07,6.95860731484177,"active"
"457","CHEMBL4474946","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(N)c3)cc2)c1","'='","110.0","CHEMBL4325872",1.1e-07,6.95860731484177,"active"
"458","CHEMBL4648713","O=c1c2cc(-c3ccnc4[nH]ccc34)sc2ncn1Cc1cccc(C(F)(F)F)c1","'='","110.0","CHEMBL4616614",1.1e-07,6.95860731484177,"active"
"459","CHEMBL3925445","COc1cc(C(=O)NC(COC(=O)NC(C)(C)C)c2ccccc2)ccc1-c1cn[nH]c1","'='","108.0","CHEMBL3886981",1.08e-07,6.96657624451305,"active"
"460","CHEMBL4111492","C[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C(F)F)c1)c1ccccc1F","'='","108.0","CHEMBL3886981",1.08e-07,6.96657624451305,"active"
"461","CHEMBL3956456","COc1cc(C(=O)NC(CN2CCOCC2)c2ccccc2)ccc1-c1cn[nH]c1","'='","107.0","CHEMBL3886981",1.07e-07,6.97061622231479,"active"
"462","CHEMBL3907073","COc1cc(C(=O)NCc2ccc(Cl)c(C(F)(F)F)c2)ccc1-c1cn[nH]c1","'='","107.0","CHEMBL3886981",1.07e-07,6.97061622231479,"active"
"463","CHEMBL3238167","c1cc2[nH]ncc2cc1-c1cncc(N2CCCNCC2)n1","'='","105.0","CHEMBL3232974",1.05e-07,6.97881070093006,"active"
"464","CHEMBL483396","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2cnccn2)N1","'='","105.0","CHEMBL1142520",1.05e-07,6.97881070093006,"active"
"465","CHEMBL519680","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccccc2)N1","'='","105.0","CHEMBL1142520",1.05e-07,6.97881070093006,"active"
"466","CHEMBL5207318","C[C@H]1CN(C(=O)OCCCO[N+](=O)[O-])CCCN1S(=O)(=O)c1cccc2cncc(F)c12","'='","104.4","CHEMBL5137113",1.044e-07,6.98129950133376,"active"
"467","CHEMBL3928583","COc1cc(C(=O)NCc2cccnc2)ccc1-c1cn[nH]c1","'='","104.0","CHEMBL3886981",1.04e-07,6.98296666070122,"active"
"468","CHEMBL485586","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccc(C)c(F)c2)N1","'='","104.0","CHEMBL1142520",1.04e-07,6.98296666070122,"active"
"469","CHEMBL4483646","CN(C)CCOc1cc(-c2ccncc2)ccc1NC(=O)C1COc2ccc(F)cc2C1","'='","104.0","CHEMBL4480429",1.04e-07,6.98296666070122,"active"
"470","CHEMBL5188373","COCC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1","'='","104.0","CHEMBL5113487",1.04e-07,6.98296666070122,"active"
"471","CHEMBL4865593","COc1cccc(CN2CCOc3cc(-c4ccnc5[nH]ccc45)ccc3C2=O)c1","'='","103.0","CHEMBL4834456",1.03e-07,6.98716277529483,"active"
"472","CHEMBL4451007","CC(C)(C)c1cc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)no1","'='","101.0","CHEMBL4376834",1.01e-07,6.99567862621736,"active"
"473","CHEMBL485585","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccc(C)cc2)N1","'='","101.0","CHEMBL1142520",1.01e-07,6.99567862621736,"active"
"474","CHEMBL4206154","CC1(C)NC(=O)c2cc(-c3ccncc3)sc2N1","'='","100.0","CHEMBL4177537",1e-07,7,"active"
"475","CHEMBL4211971","O=C1NC2(CCCC2)Nc2cc(-c3ccncc3)sc21","'='","100.0","CHEMBL4177537",1e-07,7,"active"
"476","CHEMBL188434","CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21","'='","100.0","CHEMBL1139578",1e-07,7,"active"
"477","CHEMBL3218021","O=C(NCc1cccc(F)c1)Nc1nc(-c2ccncc2)cs1","'='","100.0","CHEMBL3886451",1e-07,7,"active"
"478","CHEMBL3914458","COc1cc(C(=O)NCc2ccc(Cl)cc2Cl)ccc1-c1cn[nH]c1","'='","99.3","CHEMBL3886981",9.93e-08,7.00305075150462,"active"
"479","CHEMBL4111334","Cc1cc(C(=O)N[C@H](CC(=O)NCC(C)(C)O)c2ccccc2)ccc1-c1cn[nH]c1","'='","99.0","CHEMBL3886981",9.9e-08,7.00436480540245,"active"
"480","CHEMBL4109115","CC(=O)NC[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C)c1)c1ccccc1","'='","97.2","CHEMBL3886981",9.72e-08,7.01233373507373,"active"
"481","CHEMBL3810312","COc1cccc(CNC(=O)c2cc(C3NC(=O)NC(C)=C3C(=O)Nc3ccc4[nH]ncc4c3)ccc2F)c1","'='","97.0","CHEMBL3808388",9.7e-08,7.01322826573375,"active"
"482","CHEMBL3934496","COc1cc(C(=O)N[C@@H](C)c2ccccc2Cl)ccc1-c1cn[nH]c1","'='","96.1","CHEMBL3886981",9.61e-08,7.01727661233145,"active"
"483","CHEMBL4462898","Cc1n[nH]cc1-c1cc2nc(C34CCC(CC3)N4)[nH]c(=O)c2s1.Cl","'='","96.0","CHEMBL4321874",9.6e-08,7.01772876696043,"active"
"484","CHEMBL4553926","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCN)c1","'='","95.0","CHEMBL4325872",9.5e-08,7.02227639471115,"active"
"485","CHEMBL4080797","COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1","'='","95.0","CHEMBL4052645",9.5e-08,7.02227639471115,"active"
"486","CHEMBL3928122","COc1cc(C(=O)NCCc2cccc(C(F)(F)F)c2)ccc1-c1cn[nH]c1","'='","94.6","CHEMBL3886981",9.46e-08,7.02410886359821,"active"
"487","CHEMBL4877688","COc1cccc(CN2CCOc3cc(-c4ccncc4)ccc3C2=O)c1","'='","93.0","CHEMBL4834456",9.3e-08,7.03151705144607,"active"
"488","CHEMBL3965912","COc1cccc(CCNC(=O)c2ccc(-c3cn[nH]c3)c(OC)c2)c1","'='","92.9","CHEMBL3886981",9.29e-08,7.03198428600636,"active"
"489","CHEMBL1922143","COc1cccc(CNC(=O)c2[nH]c3nc(-c4cn[nH]c4)ccc3c2CN2CCOCC2)c1","'='","91.0","CHEMBL1921670",9.1e-08,7.04095860767891,"active"
"490","CHEMBL3218279","CC[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1","'='","90.0","CHEMBL3886451",9e-08,7.04575749056067,"active"
"491","CHEMBL4215449","CC1(C)NC(=O)c2sc(-c3ccncc3)cc2N1","'='","90.0","CHEMBL4177537",9e-08,7.04575749056067,"active"
"492","CHEMBL218869","CCn1c(-c2nonc2N)nc2cnc(Oc3ccc(NC(C)=O)cc3)cc21","'='","90.0","CHEMBL1139215",9e-08,7.04575749056067,"active"
"493","CHEMBL1084795","COc1ccc(C(N)c2ccc3sc(-c4ccnc(N)n4)c(C)c3c2)cc1","'='","90.0","CHEMBL1155477",9e-08,7.04575749056067,"active"
"494","CHEMBL1922137","COc1cccc(CNC(=O)c2cn(CCN3CCCC3)c3nc(-c4cn[nH]c4)ccc23)c1","'='","89.0","CHEMBL1921670",8.9e-08,7.05060999335509,"active"
"495","CHEMBL1922039","COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2CCCO)c1","'='","88.0","CHEMBL1921670",8.8e-08,7.05551732784983,"active"
"496","CHEMBL1922027","COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)cc3n2CCCO)c1","'='","88.0","CHEMBL1921670",8.8e-08,7.05551732784983,"active"
"497","CHEMBL575575","C[C@H]1CNCCN1c1nc(Nc2ccncc2)nc(NC2Cc3ccccc3C2)n1","'='","87.0","CHEMBL1154592",8.7e-08,7.06048074738138,"active"
"498","CHEMBL3981137","COc1cc(C(=O)NCc2ccccc2OC(F)(F)F)ccc1-c1cn[nH]c1","'='","85.8","CHEMBL3886981",8.58e-08,7.06651271215129,"active"
"499","CHEMBL4107181","CC(C)(O)COc1cc(C(=O)N[C@H](CN)c2ccccc2)ccc1-c1cn[nH]c1","'='","85.1","CHEMBL3886981",8.51e-08,7.07007043991541,"active"
"500","CHEMBL4459800","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(F)c3)cc2)c1","'='","85.0","CHEMBL4325872",8.5e-08,7.07058107428571,"active"
"501","CHEMBL4113575","COc1cc(C(=O)NC[C@@H](O)c2ccccc2)ccc1-c1cn[nH]c1","'='","84.1","CHEMBL3886981",8.41e-08,7.07520400420209,"active"
"502","CHEMBL3808565","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCCc3ccncc3)c2)NC(=O)N1","'='","84.0","CHEMBL3808388",8.4e-08,7.07572071393812,"active"
"503","CHEMBL4106845","CCOc1cc(C(=O)N[C@H](CO)c2c(F)cccc2F)ccc1-c1cn[nH]c1","'='","82.7","CHEMBL3886981",8.27e-08,7.08249449044745,"active"
"504","CHEMBL3950612","COc1ccc(F)c(C(C)NC(=O)c2ccc(-c3cn[nH]c3)c(C(C)O)c2)c1","'='","82.2","CHEMBL3886981",8.22e-08,7.08512818245995,"active"
"505","CHEMBL1667979","NC[C@@H]1CC[C@H](Oc2ccc3c(=O)[nH]ccc3c2)C1","'='","81.28","CHEMBL1667835",8.128e-08,7.09001630506016,"active"
"506","CHEMBL577177","CNCCN(C)c1nc(Nc2ccncc2)nc(NC2Cc3ccccc3C2)n1","'='","81.0","CHEMBL1154592",8.1e-08,7.09151498112135,"active"
"507","CHEMBL4748957","O=C(NCc1ccccc1)c1ccc2c(c1)OCc1cnccc1-2","'='","81.0","CHEMBL4665758",8.1e-08,7.09151498112135,"active"
"508","CHEMBL3218280","NC(=O)[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1","'='","80.0","CHEMBL3886451",8e-08,7.09691001300806,"active"
"509","CHEMBL379218","Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12","'='","79.0","CHEMBL1153241",7.9e-08,7.10237290870956,"active"
"510","CHEMBL4112104","COc1cc(C(=O)N[C@@H](CO)Cc2ccccc2)ccc1-c1cn[nH]c1","'='","77.9","CHEMBL3886981",7.79e-08,7.10846254232744,"active"
"511","CHEMBL4115593","CC[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(OC)c1)c1c(F)cccc1F","'='","77.3","CHEMBL3886981",7.73e-08,7.11182050608168,"active"
"512","CHEMBL1923183","COc1cccc(CNC(=O)c2nc3cc(-c4cc[nH]n4)ccc3s2)c1","'='","76.0","CHEMBL1921667",7.6e-08,7.11918640771921,"active"
"513","CHEMBL1922134","CCN(Cc1cccc(OC)c1)C(=O)c1c[nH]c2nc(-c3cn[nH]c3)ccc12","'='","76.0","CHEMBL1921670",7.6e-08,7.11918640771921,"active"
"514","CHEMBL485598","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccc(C(F)(F)F)nc2)N1","'='","75.0","CHEMBL1142520",7.5e-08,7.1249387366083,"active"
"515","CHEMBL4634539","COc1cc(Cn2cnc3sc(-c4ccnc5[nH]ccc45)cc3c2=O)cc(OC)c1","'='","74.0","CHEMBL4616614",7.4e-08,7.13076828026902,"active"
"516","CHEMBL3905628","COc1cccc(C(C)NC(=O)c2ccc(-c3cn[nH]c3)c(OC)c2)n1","'='","73.4","CHEMBL3886981",7.34e-08,7.13430394008393,"active"
"517","CHEMBL1667966","c1ccc(CN2CCC[C@@H](Oc3ccc4cnccc4c3)C2)cc1","'='","72.44","CHEMBL1667835",7.244e-08,7.14002155835798,"active"
"518","CHEMBL3893355","COc1cc(C(=O)N[C@@H](C)c2ccccc2OC)ccc1-c1cn[nH]c1","'='","72.4","CHEMBL3886981",7.24e-08,7.14026143380285,"active"
"519","CHEMBL4533805","COC(=O)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","72.0","CHEMBL4376834",7.2e-08,7.14266750356873,"active"
"520","CHEMBL4743809","N[C@@H](COc1ccc2c(c1)OCc1cnccc1-2)Cc1ccccc1","'='","71.0","CHEMBL4665758",7.1e-08,7.14874165128092,"active"
"521","CHEMBL4109268","COC(=O)c1n[nH]cc1-c1ccc(C(=O)N[C@H](C)c2cccc(OC)c2)c(OC)c1","'='","70.9","CHEMBL3886981",7.09e-08,7.14935376481693,"active"
"522","CHEMBL3218281","COC[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1","'='","70.0","CHEMBL3886451",7e-08,7.15490195998574,"active"
"523","CHEMBL3808840","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCc3ccccc3)c2)NC(=O)N1","'='","69.0","CHEMBL3808388",6.9e-08,7.16115090926274,"active"
"524","CHEMBL4552537","COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3ccncc3)cc1OCCN(C)C)CO2","'='","68.0","CHEMBL4480429",6.8e-08,7.16749108729376,"active"
"525","CHEMBL483575","COc1ccc(C2=NC(c3ccc(S(N)(=O)=O)cc3)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)cc1","'='","68.0","CHEMBL1142520",6.8e-08,7.16749108729376,"active"
"526","CHEMBL4562184","Cc1cc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)no1","'='","68.0","CHEMBL4376834",6.8e-08,7.16749108729376,"active"
"527","CHEMBL4467403","O=C(COc1ccc2c(=O)ccoc2c1)Nc1cccc(NC(=O)c2ccc([N+](=O)[O-])cc2)c1","'='","67.0","CHEMBL4376834",6.7e-08,7.17392519729917,"active"
"528","CHEMBL1971943","Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12","'='","65.0","CHEMBL5169023",6.5e-08,7.18708664335714,"active"
"529","CHEMBL3935094","COc1cc(C(=O)NCc2cccc(C(=O)N3CCCC3)c2)ccc1-c1cn[nH]c1","'='","64.3","CHEMBL3886981",6.43e-08,7.19178902707578,"active"
"530","CHEMBL4106810","COc1cc(-c2cn[nH]c2)ccc1C(=O)N[C@H](CO)[C@H](O)c1ccccc1","'='","64.2","CHEMBL3886981",6.42e-08,7.19246497193115,"active"
"531","CHEMBL3951004","COc1cc(C(=O)NCc2ccc(F)c(OC)c2F)ccc1-c1cn[nH]c1","'='","64.0","CHEMBL3886981",6.4e-08,7.19382002601611,"active"
"532","CHEMBL4440965","CNC(=O)C[C@@H]1C[C@@H](c2ccc(F)c(F)c2)[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)CN1","'='","64.0","CHEMBL4406807",6.4e-08,7.19382002601611,"active"
"533","CHEMBL4594454","C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12.Cl.O.O","'='","64.0","CHEMBL5137113",6.4e-08,7.19382002601611,"active"
"534","CHEMBL4110004","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3c[nH]nc3CO)cc2OC)c1","'='","63.8","CHEMBL3886981",6.38e-08,7.19517932127884,"active"
"535","CHEMBL4114203","O=C(N[C@H](CO)c1c(F)cccc1F)c1ccc(-c2cn[nH]c2)c(OC(F)F)c1","'='","63.7","CHEMBL3886981",6.37e-08,7.19586056766465,"active"
"536","CHEMBL1922032","COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1","'='","62.0","CHEMBL1921670",6.2e-08,7.20760831050175,"active"
"537","CHEMBL1667967","O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12","'='","61.66","CHEMBL1667835",6.166e-08,7.20999647960951,"active"
"538","CHEMBL3985261","Cc1cc(C(=O)NCc2cccc(C(=O)O)c2)ccc1-c1cn[nH]c1","'='","61.4","CHEMBL3886981",6.14e-08,7.21183162885883,"active"
"539","CHEMBL1084791","Cc1c(-c2ccnc(N)n2)sc2ccc(Cc3cccc(C(=O)O)c3)cc12","'='","60.0","CHEMBL1155477",6e-08,7.22184874961636,"active"
"540","CHEMBL3218006","COc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1","'='","60.0","CHEMBL3886451",6e-08,7.22184874961636,"active"
"541","CHEMBL3218275","COc1cccc(CNC(=O)N(C)c2nc(-c3ccncc3)cs2)c1","'='","60.0","CHEMBL3886451",6e-08,7.22184874961636,"active"
"542","CHEMBL3218295","O=C(Nc1nc(-c2ccncc2)cs1)NC(CO)c1ccccc1","'='","60.0","CHEMBL3217586",6e-08,7.22184874961636,"active"
"543","CHEMBL511410","NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1cccc(O)c1","'='","60.0","CHEMBL1136863",6e-08,7.22184874961636,"active"
"544","CHEMBL1085935","Cc1c(-c2ccnc(N)n2)sc2ccc(C(N)C(C)C)cc12","'='","60.0","CHEMBL1155477",6e-08,7.22184874961636,"active"
"545","CHEMBL466496","C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1","'='","60.0","CHEMBL1136863",6e-08,7.22184874961636,"active"
"546","CHEMBL3908187","COc1cc(-c2cn[nH]c2)ccc1C(=O)NC(C)c1c(F)cccc1Cl","'='","59.6","CHEMBL3886981",5.96e-08,7.22475374025976,"active"
"547","CHEMBL1085141","NC(C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl)c1ccccc1","'='","59.0","CHEMBL1155525",5.9e-08,7.22914798835786,"active"
"548","CHEMBL5209106","C[C@H]1CN(C(=O)OCCCCO[N+](=O)[O-])CCCN1S(=O)(=O)c1cccc2cncc(F)c12","'='","58.32","CHEMBL5137113",5.832e-08,7.23418248469008,"active"
"549","CHEMBL2332071","COc1cccc(CN(CCN2CCOCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1","'='","58.0","CHEMBL2331531",5.8e-08,7.23657200643706,"active"
"550","CHEMBL1667970","O=c1[nH]ccc2cc(O[C@H]3CCCNCC3)ccc12","'='","57.54","CHEMBL1667835",5.754e-08,7.24003014244569,"active"
"551","CHEMBL584291","c1ccc2c(c1)CC(Oc1nc(Nc3ccncc3)nc(N3CCNCC3)n1)C2","'='","57.0","CHEMBL1154592",5.7e-08,7.24412514432751,"active"
"552","CHEMBL3809965","COc1ccccc1CNC(=O)c1cc(C2NC(=O)NC(C)=C2C(=O)Nc2ccc3[nH]ncc3c2)ccc1F","'='","57.0","CHEMBL3808388",5.7e-08,7.24412514432751,"active"
"553","CHEMBL521179","CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1","'='","56.0","CHEMBL1142492",5.6e-08,7.2518119729938,"active"
